日付,製品コード,製品,販売数,単価,売上金額,曜日,月,年
2022-10-25,P001,製品A,101,1000,101000,火,10,2022
2022-10-25,P002,製品B,144,1500,216000,火,10,2022
2022-10-25,P003,製品C,178,2000,356000,火,10,2022
2022-10-25,P004,製品D,252,2500,630000,火,10,2022
2022-10-25,P005,製品E,276,3000,828000,火,10,2022
2022-10-26,P001,製品A,101,1000,101000,水,10,2022
2022-10-26,P002,製品B,117,1500,175500,水,10,2022
2022-10-26,P003,製品C,188,2000,376000,水,10,2022
2022-10-26,P004,製品D,213,2500,532500,水,10,2022
2022-10-26,P005,製品E,295,3000,885000,水,10,2022
2022-10-27,P001,製品A,83,1000,83000,木,10,2022
2022-10-27,P002,製品B,120,1500,180000,木,10,2022
2022-10-27,P003,製品C,201,2000,402000,木,10,2022
2022-10-27,P004,製品D,209,2500,522500,木,10,2022
2022-10-27,P005,製品E,291,3000,873000,木,10,2022
2022-10-28,P001,製品A,91,1000,91000,金,10,2022
2022-10-28,P002,製品B,153,1500,229500,金,10,2022
2022-10-28,P003,製品C,163,2000,326000,金,10,2022
2022-10-28,P004,製品D,218,2500,545000,金,10,2022
2022-10-28,P005,製品E,243,3000,729000,金,10,2022
2022-10-29,P001,製品A,59,1000,59000,土,10,2022
2022-10-29,P002,製品B,88,1500,132000,土,10,2022
2022-10-29,P003,製品C,132,2000,264000,土,10,2022
2022-10-29,P004,製品D,156,2500,390000,土,10,2022
2022-10-29,P005,製品E,179,3000,537000,土,10,2022
2022-10-30,P001,製品A,42,1000,42000,日,10,2022
2022-10-30,P002,製品B,67,1500,100500,日,10,2022
2022-10-30,P003,製品C,90,2000,180000,日,10,2022
2022-10-30,P004,製品D,114,2500,285000,日,10,2022
2022-10-30,P005,製品E,141,3000,423000,日,10,2022
2022-10-31,P001,製品A,77,1000,77000,月,10,2022
2022-10-31,P002,製品B,143,1500,214500,月,10,2022
2022-10-31,P003,製品C,190,2000,380000,月,10,2022
2022-10-31,P004,製品D,239,2500,597500,月,10,2022
2022-10-31,P005,製品E,255,3000,765000,月,10,2022
2022-11-01,P001,製品A,74,1000,74000,火,11,2022
2022-11-01,P002,製品B,116,1500,174000,火,11,2022
2022-11-01,P003,製品C,141,2000,282000,火,11,2022
2022-11-01,P004,製品D,180,2500,450000,火,11,2022
2022-11-01,P005,製品E,210,3000,630000,火,11,2022
2022-11-02,P001,製品A,69,1000,69000,水,11,2022
2022-11-02,P002,製品B,119,1500,178500,水,11,2022
2022-11-02,P003,製品C,172,2000,344000,水,11,2022
2022-11-02,P004,製品D,211,2500,527500,水,11,2022
2022-11-02,P005,製品E,263,3000,789000,水,11,2022
2022-11-03,P001,製品A,76,1000,76000,木,11,2022
2022-11-03,P002,製品B,107,1500,160500,木,11,2022
2022-11-03,P003,製品C,175,2000,350000,木,11,2022
2022-11-03,P004,製品D,178,2500,445000,木,11,2022
2022-11-03,P005,製品E,203,3000,609000,木,11,2022
2022-11-04,P001,製品A,73,1000,73000,金,11,2022
2022-11-04,P002,製品B,99,1500,148500,金,11,2022
2022-11-04,P003,製品C,170,2000,340000,金,11,2022
2022-11-04,P004,製品D,202,2500,505000,金,11,2022
2022-11-04,P005,製品E,262,3000,786000,金,11,2022
2022-11-05,P001,製品A,50,1000,50000,土,11,2022
2022-11-05,P002,製品B,91,1500,136500,土,11,2022
2022-11-05,P003,製品C,95,2000,190000,土,11,2022
2022-11-05,P004,製品D,120,2500,300000,土,11,2022
2022-11-05,P005,製品E,160,3000,480000,土,11,2022
2022-11-06,P001,製品A,38,1000,38000,日,11,2022
2022-11-06,P002,製品B,50,1500,75000,日,11,2022
2022-11-06,P003,製品C,69,2000,138000,日,11,2022
2022-11-06,P004,製品D,96,2500,240000,日,11,2022
2022-11-06,P005,製品E,101,3000,303000,日,11,2022
2022-11-07,P001,製品A,71,1000,71000,月,11,2022
2022-11-07,P002,製品B,124,1500,186000,月,11,2022
2022-11-07,P003,製品C,140,2000,280000,月,11,2022
2022-11-07,P004,製品D,201,2500,502500,月,11,2022
2022-11-07,P005,製品E,232,3000,696000,月,11,2022
2022-11-08,P001,製品A,83,1000,83000,火,11,2022
2022-11-08,P002,製品B,130,1500,195000,火,11,2022
2022-11-08,P003,製品C,145,2000,290000,火,11,2022
2022-11-08,P004,製品D,218,2500,545000,火,11,2022
2022-11-08,P005,製品E,245,3000,735000,火,11,2022
2022-11-09,P001,製品A,79,1000,79000,水,11,2022
2022-11-09,P002,製品B,111,1500,166500,水,11,2022
2022-11-09,P003,製品C,165,2000,330000,水,11,2022
2022-11-09,P004,製品D,186,2500,465000,水,11,2022
2022-11-09,P005,製品E,249,3000,747000,水,11,2022
2022-11-10,P001,製品A,83,1000,83000,木,11,2022
2022-11-10,P002,製品B,111,1500,166500,木,11,2022
2022-11-10,P003,製品C,149,2000,298000,木,11,2022
2022-11-10,P004,製品D,208,2500,520000,木,11,2022
2022-11-10,P005,製品E,208,3000,624000,木,11,2022
2022-11-11,P001,製品A,70,1000,70000,金,11,2022
2022-11-11,P002,製品B,102,1500,153000,金,11,2022
2022-11-11,P003,製品C,132,2000,264000,金,11,2022
2022-11-11,P004,製品D,186,2500,465000,金,11,2022
2022-11-11,P005,製品E,215,3000,645000,金,11,2022
2022-11-12,P001,製品A,59,1000,59000,土,11,2022
2022-11-12,P002,製品B,77,1500,115500,土,11,2022
2022-11-12,P003,製品C,110,2000,220000,土,11,2022
2022-11-12,P004,製品D,139,2500,347500,土,11,2022
2022-11-12,P005,製品E,168,3000,504000,土,11,2022
2022-11-13,P001,製品A,33,1000,33000,日,11,2022
2022-11-13,P002,製品B,55,1500,82500,日,11,2022
2022-11-13,P003,製品C,79,2000,158000,日,11,2022
2022-11-13,P004,製品D,110,2500,275000,日,11,2022
2022-11-13,P005,製品E,112,3000,336000,日,11,2022
2022-11-14,P001,製品A,70,1000,70000,月,11,2022
2022-11-14,P002,製品B,129,1500,193500,月,11,2022
2022-11-14,P003,製品C,144,2000,288000,月,11,2022
2022-11-14,P004,製品D,175,2500,437500,月,11,2022
2022-11-14,P005,製品E,214,3000,642000,月,11,2022
2022-11-15,P001,製品A,75,1000,75000,火,11,2022
2022-11-15,P002,製品B,111,1500,166500,火,11,2022
2022-11-15,P003,製品C,140,2000,280000,火,11,2022
2022-11-15,P004,製品D,179,2500,447500,火,11,2022
2022-11-15,P005,製品E,255,3000,765000,火,11,2022
2022-11-16,P001,製品A,79,1000,79000,水,11,2022
2022-11-16,P002,製品B,110,1500,165000,水,11,2022
2022-11-16,P003,製品C,161,2000,322000,水,11,2022
2022-11-16,P004,製品D,173,2500,432500,水,11,2022
2022-11-16,P005,製品E,228,3000,684000,水,11,2022
2022-11-17,P001,製品A,84,1000,84000,木,11,2022
2022-11-17,P002,製品B,105,1500,157500,木,11,2022
2022-11-17,P003,製品C,160,2000,320000,木,11,2022
2022-11-17,P004,製品D,185,2500,462500,木,11,2022
2022-11-17,P005,製品E,251,3000,753000,木,11,2022
2022-11-18,P001,製品A,74,1000,74000,金,11,2022
2022-11-18,P002,製品B,115,1500,172500,金,11,2022
2022-11-18,P003,製品C,135,2000,270000,金,11,2022
2022-11-18,P004,製品D,212,2500,530000,金,11,2022
2022-11-18,P005,製品E,247,3000,741000,金,11,2022
2022-11-19,P001,製品A,58,1000,58000,土,11,2022
2022-11-19,P002,製品B,76,1500,114000,土,11,2022
2022-11-19,P003,製品C,98,2000,196000,土,11,2022
2022-11-19,P004,製品D,145,2500,362500,土,11,2022
2022-11-19,P005,製品E,162,3000,486000,土,11,2022
2022-11-20,P001,製品A,33,1000,33000,日,11,2022
2022-11-20,P002,製品B,60,1500,90000,日,11,2022
2022-11-20,P003,製品C,71,2000,142000,日,11,2022
2022-11-20,P004,製品D,105,2500,262500,日,11,2022
2022-11-20,P005,製品E,99,3000,297000,日,11,2022
2022-11-21,P001,製品A,80,1000,80000,月,11,2022
2022-11-21,P002,製品B,127,1500,190500,月,11,2022
2022-11-21,P003,製品C,163,2000,326000,月,11,2022
2022-11-21,P004,製品D,196,2500,490000,月,11,2022
2022-11-21,P005,製品E,259,3000,777000,月,11,2022
2022-11-22,P001,製品A,68,1000,68000,火,11,2022
2022-11-22,P002,製品B,121,1500,181500,火,11,2022
2022-11-22,P003,製品C,143,2000,286000,火,11,2022
2022-11-22,P004,製品D,197,2500,492500,火,11,2022
2022-11-22,P005,製品E,265,3000,795000,火,11,2022
2022-11-23,P001,製品A,68,1000,68000,水,11,2022
2022-11-23,P002,製品B,114,1500,171000,水,11,2022
2022-11-23,P003,製品C,137,2000,274000,水,11,2022
2022-11-23,P004,製品D,204,2500,510000,水,11,2022
2022-11-23,P005,製品E,267,3000,801000,水,11,2022
2022-11-24,P001,製品A,72,1000,72000,木,11,2022
2022-11-24,P002,製品B,111,1500,166500,木,11,2022
2022-11-24,P003,製品C,150,2000,300000,木,11,2022
2022-11-24,P004,製品D,166,2500,415000,木,11,2022
2022-11-24,P005,製品E,250,3000,750000,木,11,2022
2022-11-25,P001,製品A,69,1000,69000,金,11,2022
2022-11-25,P002,製品B,125,1500,187500,金,11,2022
2022-11-25,P003,製品C,136,2000,272000,金,11,2022
2022-11-25,P004,製品D,184,2500,460000,金,11,2022
2022-11-25,P005,製品E,248,3000,744000,金,11,2022
2022-11-26,P001,製品A,56,1000,56000,土,11,2022
2022-11-26,P002,製品B,84,1500,126000,土,11,2022
2022-11-26,P003,製品C,101,2000,202000,土,11,2022
2022-11-26,P004,製品D,133,2500,332500,土,11,2022
2022-11-26,P005,製品E,149,3000,447000,土,11,2022
2022-11-27,P001,製品A,44,1000,44000,日,11,2022
2022-11-27,P002,製品B,61,1500,91500,日,11,2022
2022-11-27,P003,製品C,69,2000,138000,日,11,2022
2022-11-27,P004,製品D,92,2500,230000,日,11,2022
2022-11-27,P005,製品E,114,3000,342000,日,11,2022
2022-11-28,P001,製品A,85,1000,85000,月,11,2022
2022-11-28,P002,製品B,121,1500,181500,月,11,2022
2022-11-28,P003,製品C,147,2000,294000,月,11,2022
2022-11-28,P004,製品D,215,2500,537500,月,11,2022
2022-11-28,P005,製品E,204,3000,612000,月,11,2022
2022-11-29,P001,製品A,77,1000,77000,火,11,2022
2022-11-29,P002,製品B,105,1500,157500,火,11,2022
2022-11-29,P003,製品C,160,2000,320000,火,11,2022
2022-11-29,P004,製品D,199,2500,497500,火,11,2022
2022-11-29,P005,製品E,256,3000,768000,火,11,2022
2022-11-30,P001,製品A,77,1000,77000,水,11,2022
2022-11-30,P002,製品B,125,1500,187500,水,11,2022
2022-11-30,P003,製品C,143,2000,286000,水,11,2022
2022-11-30,P004,製品D,182,2500,455000,水,11,2022
2022-11-30,P005,製品E,209,3000,627000,水,11,2022
2022-12-01,P001,製品A,76,1000,76000,木,12,2022
2022-12-01,P002,製品B,99,1500,148500,木,12,2022
2022-12-01,P003,製品C,159,2000,318000,木,12,2022
2022-12-01,P004,製品D,185,2500,462500,木,12,2022
2022-12-01,P005,製品E,188,3000,564000,木,12,2022
2022-12-02,P001,製品A,67,1000,67000,金,12,2022
2022-12-02,P002,製品B,124,1500,186000,金,12,2022
2022-12-02,P003,製品C,138,2000,276000,金,12,2022
2022-12-02,P004,製品D,162,2500,405000,金,12,2022
2022-12-02,P005,製品E,241,3000,723000,金,12,2022
2022-12-03,P001,製品A,48,1000,48000,土,12,2022
2022-12-03,P002,製品B,72,1500,108000,土,12,2022
2022-12-03,P003,製品C,96,2000,192000,土,12,2022
2022-12-03,P004,製品D,142,2500,355000,土,12,2022
2022-12-03,P005,製品E,173,3000,519000,土,12,2022
2022-12-04,P001,製品A,39,1000,39000,日,12,2022
2022-12-04,P002,製品B,49,1500,73500,日,12,2022
2022-12-04,P003,製品C,68,2000,136000,日,12,2022
2022-12-04,P004,製品D,96,2500,240000,日,12,2022
2022-12-04,P005,製品E,126,3000,378000,日,12,2022
2022-12-05,P001,製品A,64,1000,64000,月,12,2022
2022-12-05,P002,製品B,121,1500,181500,月,12,2022
2022-12-05,P003,製品C,142,2000,284000,月,12,2022
2022-12-05,P004,製品D,204,2500,510000,月,12,2022
2022-12-05,P005,製品E,231,3000,693000,月,12,2022
2022-12-06,P001,製品A,71,1000,71000,火,12,2022
2022-12-06,P002,製品B,104,1500,156000,火,12,2022
2022-12-06,P003,製品C,145,2000,290000,火,12,2022
2022-12-06,P004,製品D,181,2500,452500,火,12,2022
2022-12-06,P005,製品E,241,3000,723000,火,12,2022
2022-12-07,P001,製品A,80,1000,80000,水,12,2022
2022-12-07,P002,製品B,110,1500,165000,水,12,2022
2022-12-07,P003,製品C,146,2000,292000,水,12,2022
2022-12-07,P004,製品D,168,2500,420000,水,12,2022
2022-12-07,P005,製品E,216,3000,648000,水,12,2022
2022-12-08,P001,製品A,67,1000,67000,木,12,2022
2022-12-08,P002,製品B,124,1500,186000,木,12,2022
2022-12-08,P003,製品C,155,2000,310000,木,12,2022
2022-12-08,P004,製品D,209,2500,522500,木,12,2022
2022-12-08,P005,製品E,189,3000,567000,木,12,2022
2022-12-09,P001,製品A,65,1000,65000,金,12,2022
2022-12-09,P002,製品B,101,1500,151500,金,12,2022
2022-12-09,P003,製品C,156,2000,312000,金,12,2022
2022-12-09,P004,製品D,161,2500,402500,金,12,2022
2022-12-09,P005,製品E,230,3000,690000,金,12,2022
2022-12-10,P001,製品A,47,1000,47000,土,12,2022
2022-12-10,P002,製品B,71,1500,106500,土,12,2022
2022-12-10,P003,製品C,110,2000,220000,土,12,2022
2022-12-10,P004,製品D,116,2500,290000,土,12,2022
2022-12-10,P005,製品E,132,3000,396000,土,12,2022
2022-12-11,P001,製品A,38,1000,38000,日,12,2022
2022-12-11,P002,製品B,59,1500,88500,日,12,2022
2022-12-11,P003,製品C,69,2000,138000,日,12,2022
2022-12-11,P004,製品D,104,2500,260000,日,12,2022
2022-12-11,P005,製品E,107,3000,321000,日,12,2022
2022-12-12,P001,製品A,65,1000,65000,月,12,2022
2022-12-12,P002,製品B,103,1500,154500,月,12,2022
2022-12-12,P003,製品C,128,2000,256000,月,12,2022
2022-12-12,P004,製品D,196,2500,490000,月,12,2022
2022-12-12,P005,製品E,210,3000,630000,月,12,2022
2022-12-13,P001,製品A,73,1000,73000,火,12,2022
2022-12-13,P002,製品B,107,1500,160500,火,12,2022
2022-12-13,P003,製品C,145,2000,290000,火,12,2022
2022-12-13,P004,製品D,165,2500,412500,火,12,2022
2022-12-13,P005,製品E,196,3000,588000,火,12,2022
2022-12-14,P001,製品A,74,1000,74000,水,12,2022
2022-12-14,P002,製品B,109,1500,163500,水,12,2022
2022-12-14,P003,製品C,127,2000,254000,水,12,2022
2022-12-14,P004,製品D,180,2500,450000,水,12,2022
2022-12-14,P005,製品E,226,3000,678000,水,12,2022
2022-12-15,P001,製品A,83,1000,83000,木,12,2022
2022-12-15,P002,製品B,101,1500,151500,木,12,2022
2022-12-15,P003,製品C,157,2000,314000,木,12,2022
2022-12-15,P004,製品D,159,2500,397500,木,12,2022
2022-12-15,P005,製品E,249,3000,747000,木,12,2022
2022-12-16,P001,製品A,73,1000,73000,金,12,2022
2022-12-16,P002,製品B,101,1500,151500,金,12,2022
2022-12-16,P003,製品C,149,2000,298000,金,12,2022
2022-12-16,P004,製品D,189,2500,472500,金,12,2022
2022-12-16,P005,製品E,225,3000,675000,金,12,2022
2022-12-17,P001,製品A,44,1000,44000,土,12,2022
2022-12-17,P002,製品B,69,1500,103500,土,12,2022
2022-12-17,P003,製品C,109,2000,218000,土,12,2022
2022-12-17,P004,製品D,127,2500,317500,土,12,2022
2022-12-17,P005,製品E,158,3000,474000,土,12,2022
2022-12-18,P001,製品A,34,1000,34000,日,12,2022
2022-12-18,P002,製品B,52,1500,78000,日,12,2022
2022-12-18,P003,製品C,74,2000,148000,日,12,2022
2022-12-18,P004,製品D,98,2500,245000,日,12,2022
2022-12-18,P005,製品E,105,3000,315000,日,12,2022
2022-12-19,P001,製品A,71,1000,71000,月,12,2022
2022-12-19,P002,製品B,95,1500,142500,月,12,2022
2022-12-19,P003,製品C,155,2000,310000,月,12,2022
2022-12-19,P004,製品D,179,2500,447500,月,12,2022
2022-12-19,P005,製品E,224,3000,672000,月,12,2022
2022-12-20,P001,製品A,71,1000,71000,火,12,2022
2022-12-20,P002,製品B,114,1500,171000,火,12,2022
2022-12-20,P003,製品C,156,2000,312000,火,12,2022
2022-12-20,P004,製品D,210,2500,525000,火,12,2022
2022-12-20,P005,製品E,196,3000,588000,火,12,2022
2022-12-21,P001,製品A,70,1000,70000,水,12,2022
2022-12-21,P002,製品B,126,1500,189000,水,12,2022
2022-12-21,P003,製品C,166,2000,332000,水,12,2022
2022-12-21,P004,製品D,183,2500,457500,水,12,2022
2022-12-21,P005,製品E,192,3000,576000,水,12,2022
2022-12-22,P001,製品A,72,1000,72000,木,12,2022
2022-12-22,P002,製品B,122,1500,183000,木,12,2022
2022-12-22,P003,製品C,137,2000,274000,木,12,2022
2022-12-22,P004,製品D,162,2500,405000,木,12,2022
2022-12-22,P005,製品E,237,3000,711000,木,12,2022
2022-12-23,P001,製品A,76,1000,76000,金,12,2022
2022-12-23,P002,製品B,116,1500,174000,金,12,2022
2022-12-23,P003,製品C,160,2000,320000,金,12,2022
2022-12-23,P004,製品D,184,2500,460000,金,12,2022
2022-12-23,P005,製品E,253,3000,759000,金,12,2022
2022-12-24,P001,製品A,59,1000,59000,土,12,2022
2022-12-24,P002,製品B,75,1500,112500,土,12,2022
2022-12-24,P003,製品C,92,2000,184000,土,12,2022
2022-12-24,P004,製品D,131,2500,327500,土,12,2022
2022-12-24,P005,製品E,150,3000,450000,土,12,2022
2022-12-25,P001,製品A,35,1000,35000,日,12,2022
2022-12-25,P002,製品B,57,1500,85500,日,12,2022
2022-12-25,P003,製品C,69,2000,138000,日,12,2022
2022-12-25,P004,製品D,88,2500,220000,日,12,2022
2022-12-25,P005,製品E,116,3000,348000,日,12,2022
2022-12-26,P001,製品A,64,1000,64000,月,12,2022
2022-12-26,P002,製品B,108,1500,162000,月,12,2022
2022-12-26,P003,製品C,133,2000,266000,月,12,2022
2022-12-26,P004,製品D,170,2500,425000,月,12,2022
2022-12-26,P005,製品E,193,3000,579000,月,12,2022
2022-12-27,P001,製品A,65,1000,65000,火,12,2022
2022-12-27,P002,製品B,117,1500,175500,火,12,2022
2022-12-27,P003,製品C,125,2000,250000,火,12,2022
2022-12-27,P004,製品D,208,2500,520000,火,12,2022
2022-12-27,P005,製品E,210,3000,630000,火,12,2022
2022-12-28,P001,製品A,66,1000,66000,水,12,2022
2022-12-28,P002,製品B,115,1500,172500,水,12,2022
2022-12-28,P003,製品C,167,2000,334000,水,12,2022
2022-12-28,P004,製品D,162,2500,405000,水,12,2022
2022-12-28,P005,製品E,210,3000,630000,水,12,2022
2022-12-29,P001,製品A,70,1000,70000,木,12,2022
2022-12-29,P002,製品B,126,1500,189000,木,12,2022
2022-12-29,P003,製品C,144,2000,288000,木,12,2022
2022-12-29,P004,製品D,169,2500,422500,木,12,2022
2022-12-29,P005,製品E,240,3000,720000,木,12,2022
2022-12-30,P001,製品A,77,1000,77000,金,12,2022
2022-12-30,P002,製品B,105,1500,157500,金,12,2022
2022-12-30,P003,製品C,129,2000,258000,金,12,2022
2022-12-30,P004,製品D,196,2500,490000,金,12,2022
2022-12-30,P005,製品E,212,3000,636000,金,12,2022
2022-12-31,P001,製品A,57,1000,57000,土,12,2022
2022-12-31,P002,製品B,83,1500,124500,土,12,2022
2022-12-31,P003,製品C,116,2000,232000,土,12,2022
2022-12-31,P004,製品D,135,2500,337500,土,12,2022
2022-12-31,P005,製品E,174,3000,522000,土,12,2022
2023-01-01,P001,製品A,40,1000,40000,日,1,2023
2023-01-01,P002,製品B,60,1500,90000,日,1,2023
2023-01-01,P003,製品C,82,2000,164000,日,1,2023
2023-01-01,P004,製品D,104,2500,260000,日,1,2023
2023-01-01,P005,製品E,117,3000,351000,日,1,2023
2023-01-02,P001,製品A,80,1000,80000,月,1,2023
2023-01-02,P002,製品B,131,1500,196500,月,1,2023
2023-01-02,P003,製品C,159,2000,318000,月,1,2023
2023-01-02,P004,製品D,221,2500,552500,月,1,2023
2023-01-02,P005,製品E,232,3000,696000,月,1,2023
2023-01-03,P001,製品A,71,1000,71000,火,1,2023
2023-01-03,P002,製品B,131,1500,196500,火,1,2023
2023-01-03,P003,製品C,175,2000,350000,火,1,2023
2023-01-03,P004,製品D,167,2500,417500,火,1,2023
2023-01-03,P005,製品E,254,3000,762000,火,1,2023
2023-01-04,P001,製品A,84,1000,84000,水,1,2023
2023-01-04,P002,製品B,125,1500,187500,水,1,2023
2023-01-04,P003,製品C,135,2000,270000,水,1,2023
2023-01-04,P004,製品D,175,2500,437500,水,1,2023
2023-01-04,P005,製品E,204,3000,612000,水,1,2023
2023-01-05,P001,製品A,78,1000,78000,木,1,2023
2023-01-05,P002,製品B,115,1500,172500,木,1,2023
2023-01-05,P003,製品C,155,2000,310000,木,1,2023
2023-01-05,P004,製品D,205,2500,512500,木,1,2023
2023-01-05,P005,製品E,251,3000,753000,木,1,2023
2023-01-06,P001,製品A,82,1000,82000,金,1,2023
2023-01-06,P002,製品B,120,1500,180000,金,1,2023
2023-01-06,P003,製品C,156,2000,312000,金,1,2023
2023-01-06,P004,製品D,199,2500,497500,金,1,2023
2023-01-06,P005,製品E,237,3000,711000,金,1,2023
2023-01-07,P001,製品A,50,1000,50000,土,1,2023
2023-01-07,P002,製品B,87,1500,130500,土,1,2023
2023-01-07,P003,製品C,124,2000,248000,土,1,2023
2023-01-07,P004,製品D,145,2500,362500,土,1,2023
2023-01-07,P005,製品E,161,3000,483000,土,1,2023
2023-01-08,P001,製品A,33,1000,33000,日,1,2023
2023-01-08,P002,製品B,57,1500,85500,日,1,2023
2023-01-08,P003,製品C,82,2000,164000,日,1,2023
2023-01-08,P004,製品D,86,2500,215000,日,1,2023
2023-01-08,P005,製品E,106,3000,318000,日,1,2023
2023-01-09,P001,製品A,81,1000,81000,月,1,2023
2023-01-09,P002,製品B,127,1500,190500,月,1,2023
2023-01-09,P003,製品C,175,2000,350000,月,1,2023
2023-01-09,P004,製品D,185,2500,462500,月,1,2023
2023-01-09,P005,製品E,222,3000,666000,月,1,2023
2023-01-10,P001,製品A,87,1000,87000,火,1,2023
2023-01-10,P002,製品B,130,1500,195000,火,1,2023
2023-01-10,P003,製品C,154,2000,308000,火,1,2023
2023-01-10,P004,製品D,211,2500,527500,火,1,2023
2023-01-10,P005,製品E,259,3000,777000,火,1,2023
2023-01-11,P001,製品A,71,1000,71000,水,1,2023
2023-01-11,P002,製品B,111,1500,166500,水,1,2023
2023-01-11,P003,製品C,154,2000,308000,水,1,2023
2023-01-11,P004,製品D,207,2500,517500,水,1,2023
2023-01-11,P005,製品E,256,3000,768000,水,1,2023
2023-01-12,P001,製品A,74,1000,74000,木,1,2023
2023-01-12,P002,製品B,121,1500,181500,木,1,2023
2023-01-12,P003,製品C,175,2000,350000,木,1,2023
2023-01-12,P004,製品D,181,2500,452500,木,1,2023
2023-01-12,P005,製品E,236,3000,708000,木,1,2023
